lake_id,survey_date,amphibian_species,amphibian_life_stage,amphibian_state,amphibian_number,amphibian_location,amphibian_voucher
11206,8/21/97,RAMU,Tadpole,Alive,6,in lake,0
11206,8/19/02,RAMU,Adult,Alive,24,in lake,0
11206,8/19/02,RAMU,SubAdult,Alive,18,in lake,0
11208,8/21/97,RAMU,Adult,Alive,15,fringing habitat,0
11208,8/21/97,RAMU,Adult,Alive,68,in lake,0
11208,8/21/97,RAMU,SubAdult,Alive,3,fringing habitat,0
11208,8/21/97,RAMU,SubAdult,Alive,16,in lake,0
11208,8/21/97,RAMU,Tadpole,Alive,38,in lake,0
11208,8/19/02,HYRE,SubAdult,Alive,16,in lake,0
11208,8/19/02,HYRE,Tadpole,Alive,22,in lake,0
11208,8/19/02,RAMU,Adult,Alive,59,in lake,0
11208,8/19/02,RAMU,SubAdult,Alive,122,in lake,0
11208,8/19/02,RAMU,Tadpole,Alive,18,in lake,0
11208,8/19/02,THEL,Adult,Alive,1,in lake,0
11209,8/21/97,RAMU,Adult,Alive,20,fringing habitat,0
11209,8/21/97,RAMU,Adult,Alive,155,in lake,0
11209,8/21/97,RAMU,SubAdult,Alive,6,fringing habitat,0
11209,8/21/97,RAMU,SubAdult,Alive,28,in lake,0
11209,8/21/97,RAMU,Tadpole,Alive,7024,in lake,0
11209,8/18/02,RAMU,Adult,Alive,114,in lake,0
11209,8/18/02,RAMU,SubAdult,Alive,219,in lake,0
11209,8/18/02,RAMU,Tadpole,Alive,4022,in lake,1
11210,8/21/97,RAMU,Adult,Alive,10,fringing habitat,0
11210,8/21/97,RAMU,Adult,Alive,125,in lake,0
11210,8/21/97,RAMU,SubAdult,Alive,1,fringing habitat,0
11210,8/21/97,RAMU,SubAdult,Alive,21,in lake,0
11210,8/21/97,RAMU,Tadpole,Alive,12,in lake,0
11210,8/18/02,HYRE,Tadpole,Alive,2,in lake,0
11210,8/18/02,RAMU,Adult,Alive,62,in lake,0
11210,8/18/02,RAMU,SubAdult,Alive,89,in lake,0
11210,8/18/02,RAMU,Tadpole,Alive,187,in lake,0
11211,8/21/97,RAMU,Adult,Alive,1,fringing habitat,0
11211,8/21/97,RAMU,Adult,Alive,1,in lake,0
11211,8/18/02,RAMU,Adult,Alive,5,in lake,0
11215,8/16/97,HYRE,Adult,Alive,2,fringing habitat,0
11215,8/16/97,RAMU,Adult,Alive,7,fringing habitat,0
11215,8/16/97,RAMU,Adult,Alive,18,in lake,0
11215,8/16/97,RAMU,SubAdult,Alive,16,fringing habitat,0
11215,8/16/97,RAMU,SubAdult,Alive,93,in lake,0
11215,8/16/97,RAMU,Tadpole,Alive,9,fringing habitat,0
11215,8/14/02,RAMU,Adult,Alive,1,in lake,0
11215,8/14/02,RAMU,SubAdult,Alive,6,in lake,0
11215,8/14/02,RAMU,SubAdult,Alive,1,outlet,0
11215,8/14/02,RAMU,Tadpole,Alive,2,in lake,0
11217,8/16/97,RAMU,Adult,Alive,6,in lake,0
11217,8/14/02,RAMU,Adult,Alive,3,in lake,0
11219,8/16/97,RAMU,Adult,Alive,6,in lake,0
11219,8/14/02,RAMU,Adult,Alive,1,in lake,0
11221,8/16/97,RAMU,Adult,Alive,24,in lake,0
11221,8/16/97,RAMU,SubAdult,Alive,85,in lake,0
11221,8/16/97,RAMU,Tadpole,Alive,113,in lake,0
11221,8/14/02,RAMU,Adult,Alive,12,in lake,0
11221,8/14/02,RAMU,SubAdult,Alive,68,in lake,0
11221,8/14/02,RAMU,Tadpole,Alive,225,in lake,0
11222,8/16/97,RAMU,Adult,Alive,1,fringing habitat,0
11222,8/16/97,RAMU,Adult,Alive,9,in lake,0
11222,8/16/97,RAMU,SubAdult,Alive,6,in lake,0
11226,8/9/97,RAMU,Adult,Alive,1,in lake,0
11227,8/9/97,RAMU,Adult,Alive,4,in lake,0
11227,8/9/97,RAMU,SubAdult,Alive,1,fringing habitat,0
11228,8/9/97,RAMU,Adult,Alive,6,in lake,0
11228,8/9/97,RAMU,SubAdult,Alive,9,in lake,0
11228,8/22/02,RAMU,Adult,Alive,1,in lake,0
11228,8/22/02,RAMU,SubAdult,Alive,2,in lake,0
11228,8/22/02,RAMU,Tadpole,Alive,28,in lake,0
11229,8/9/97,RAMU,Adult,Alive,6,fringing habitat,0
11229,8/9/97,RAMU,Adult,Alive,36,in lake,0
11229,8/9/97,RAMU,SubAdult,Alive,6,fringing habitat,0
11229,8/9/97,RAMU,SubAdult,Alive,61,in lake,0
11229,8/9/97,RAMU,Tadpole,Alive,326,in lake,0
11229,8/22/02,RAMU,Adult,Alive,24,in lake,0
11229,8/22/02,RAMU,SubAdult,Alive,315,in lake,0
11229,8/22/02,RAMU,Tadpole,Alive,365,in lake,0
11230,8/15/02,RAMU,Tadpole,Alive,1,in lake,0
11232,8/5/97,HYRE,Tadpole,Alive,675,in lake,0
11232,8/5/97,RAMU,SubAdult,Alive,1,fringing habitat,0
11236,8/5/97,HYRE,Tadpole,Alive,251,in lake,0
11237,8/5/97,HYRE,Tadpole,Alive,200,in lake,0
11244,8/9/97,HYRE,Tadpole,Alive,16,in lake,0
11245,8/9/97,HYRE,Tadpole,Alive,95,in lake,0
11256,8/9/97,HYRE,Tadpole,Alive,293,in lake,0
11257,8/9/97,HYRE,Tadpole,Alive,65,in lake,0
11258,8/9/97,HYRE,Tadpole,Alive,160,in lake,0
11261,8/9/97,HYRE,Tadpole,Alive,400,in lake,0
11261,8/25/02,HYRE,SubAdult,Alive,2,in lake,0
11262,8/9/97,HYRE,Tadpole,Alive,260,in lake,0
11262,8/25/02,HYRE,SubAdult,Alive,1,in lake,0
11262,8/25/02,HYRE,Tadpole,Alive,50,in lake,0
11263,8/9/97,HYRE,Tadpole,Alive,305,in lake,0
11263,8/25/02,HYRE,SubAdult,Alive,5,in lake,0
11263,8/25/02,HYRE,Tadpole,Alive,4,in lake,0
11264,8/11/97,HYRE,Tadpole,Alive,43,in lake,0
11267,8/10/97,HYRE,Tadpole,Alive,205,in lake,0
11267,8/25/02,RAMU,SubAdult,Alive,5,in lake,0
11270,8/10/97,HYRE,Tadpole,Alive,44,in lake,0
11270,8/10/97,RAMU,SubAdult,Alive,2,in lake,0
11270,8/10/97,RAMU,Tadpole,Alive,7,in lake,0
11270,8/25/02,RAMU,SubAdult,Alive,2,in lake,0
11273,8/10/97,HYRE,Tadpole,Alive,102,in lake,0
11274,8/28/02,HYRE,Tadpole,Alive,1,in lake,0
11275,9/13/97,HYRE,SubAdult,Alive,4,in lake,0
11275,9/13/97,HYRE,Tadpole,Alive,3,in lake,0
11275,8/28/02,HYRE,SubAdult,Alive,1,in lake,0
11275,8/28/02,HYRE,Tadpole,Alive,11,in lake,0
11280,8/10/97,HYRE,Tadpole,Alive,389,in lake,0
11280,8/12/02,HYRE,SubAdult,Alive,9,in lake,0
11281,8/13/97,HYRE,SubAdult,Alive,12,in lake,0
11281,8/13/97,HYRE,Tadpole,Alive,455,in lake,0
11282,8/13/97,HYRE,SubAdult,Alive,13,in lake,0
11284,8/11/97,HYRE,Tadpole,Alive,20,in lake,0
11284,8/13/02,HYRE,Adult,Alive,1,in lake,1
11284,8/13/02,HYRE,Tadpole,Alive,18,in lake,0
11287,8/12/97,HYRE,Tadpole,Alive,102,in lake,0
11291,8/12/97,HYRE,Tadpole,Alive,1,in lake,0
11307,7/21/02,HYRE,Tadpole,Alive,272,in lake,0
11311,7/21/02,HYRE,Tadpole,Alive,315,in lake,0
11312,7/21/02,HYRE,Tadpole,Alive,25,in lake,0
11316,7/22/02,HYRE,Tadpole,Alive,83,in lake,0
11317,7/22/02,RAMU,SubAdult,Alive,6,fringing habitat,0
11317,7/22/02,RAMU,SubAdult,Alive,31,in lake,0
11317,7/22/02,RAMU,Tadpole,Alive,47,in lake,0
11327,8/3/97,HYRE,Tadpole,Alive,215,in lake,0
11327,8/3/97,RAMU,SubAdult,Alive,2,in lake,0
11327,8/3/97,RAMU,Tadpole,Alive,7,in lake,0
11327,8/12/02,HYRE,SubAdult,Alive,2,in lake,0
11327,8/12/02,HYRE,Tadpole,Alive,55,in lake,0
11327,8/12/02,RAMU,Adult,Alive,2,in lake,0
11327,8/12/02,RAMU,SubAdult,Alive,2,in lake,0
11327,8/12/02,RAMU,Tadpole,Alive,100,in lake,0
11329,8/3/97,HYRE,Tadpole,Alive,128,in lake,0
11330,8/3/97,HYRE,Tadpole,Alive,262,in lake,0
11330,8/3/97,RAMU,Adult,Alive,3,in lake,0
11330,8/3/97,RAMU,SubAdult,Alive,5,in lake,0
11330,8/3/97,RAMU,Tadpole,Alive,8,in lake,0
11331,8/1/97,HYRE,Tadpole,Alive,25,in lake,0
11331,8/1/97,RAMU,Adult,Alive,1,in lake,0
11331,8/11/02,HYRE,Tadpole,Alive,16,in lake,0
11331,8/11/02,RAMU,Adult,Alive,1,in lake,0
11331,8/11/02,RAMU,SubAdult,Alive,5,in lake,0
11331,8/11/02,RAMU,Tadpole,Alive,8,in lake,6
11332,8/1/97,RAMU,Adult,Alive,5,in lake,0
11332,8/1/97,RAMU,SubAdult,Alive,6,in lake,0
11332,8/1/97,RAMU,Tadpole,Alive,106,in lake,0
11332,8/24/01,HYRE,Tadpole,Alive,10,in lake,0
11332,8/24/01,RAMU,Adult,Alive,3,in lake,0
11332,8/24/01,RAMU,Adult,Alive,5,outlet,0
11332,8/24/01,RAMU,Adult,Dead,1,in lake,0
11332,8/24/01,RAMU,SubAdult,Alive,4,in lake,0
11332,8/24/01,RAMU,SubAdult,Alive,4,outlet,0
11332,8/24/01,RAMU,SubAdult,Dead,3,in lake,0
11332,8/24/01,RAMU,Tadpole,Alive,930,in lake,0
11332,8/24/01,RAMU,Tadpole,Alive,50,outlet,0
11332,8/24/01,RAMU,Tadpole,Dead,10,in lake,0
11332,8/11/02,HYRE,Adult,Alive,1,in lake,0
11332,8/11/02,HYRE,Tadpole,Alive,140,in lake,0
11332,8/11/02,RAMU,Adult,Alive,5,in lake,0
11332,8/11/02,RAMU,SubAdult,Alive,167,in lake,0
11332,8/11/02,RAMU,Tadpole,Alive,2225,in lake,0
11333,8/1/97,HYRE,Tadpole,Alive,350,in lake,0
11333,8/1/97,RAMU,Adult,Alive,2,in lake,0
11333,8/1/97,RAMU,SubAdult,Alive,1,in lake,0
11333,8/1/97,RAMU,Tadpole,Alive,11,in lake,0
11333,8/11/02,HYRE,SubAdult,Alive,1,in lake,0
11333,8/11/02,HYRE,Tadpole,Alive,65,in lake,0
11333,8/11/02,RAMU,Adult,Alive,4,in lake,0
11333,8/11/02,RAMU,Adult,Dead,65,in lake,0
11333,8/11/02,RAMU,SubAdult,Alive,22,in lake,0
11333,8/11/02,RAMU,Tadpole,Alive,468,in lake,0
11334,8/1/97,RAMU,Adult,Alive,1,fringing habitat,0
11334,8/1/97,RAMU,Tadpole,Alive,9,fringing habitat,0
11334,8/11/02,RAMU,SubAdult,Alive,3,in lake,0
11334,8/11/02,RAMU,Tadpole,Alive,23,in lake,0
11336,7/20/97,RAMU,SubAdult,Alive,1,in lake,0
11336,8/11/02,RAMU,Tadpole,Alive,8,in lake,0
11342,7/22/97,RAMU,Adult,Alive,3,in lake,0
11342,7/22/97,RAMU,SubAdult,Alive,3,in lake,0
11342,7/22/97,RAMU,Tadpole,Alive,7,in lake,0
11342,8/24/01,RAMU,Adult,Alive,4,in lake,0
11342,8/24/01,RAMU,Tadpole,Alive,274,in lake,0
11342,8/11/02,RAMU,Adult,Alive,1,in lake,0
11342,8/11/02,RAMU,SubAdult,Alive,21,in lake,0
11342,8/11/02,RAMU,Tadpole,Alive,435,in lake,0
11343,7/21/97,RAMU,Adult,Alive,1,in lake,0
11343,7/21/97,RAMU,SubAdult,Alive,3,fringing habitat,0
11343,7/21/97,RAMU,SubAdult,Alive,11,in lake,0
11343,7/21/97,RAMU,Tadpole,Alive,1,in lake,0
11343,8/9/02,RAMU,SubAdult,Alive,6,in lake,0
11343,8/9/02,RAMU,Tadpole,Alive,425,in lake,0
11344,7/21/97,RAMU,SubAdult,Alive,1,in lake,0
11344,8/9/02,HYRE,Tadpole,Alive,20,in lake,0
11344,8/9/02,RAMU,Tadpole,Alive,14,in lake,0
11345,8/9/02,HYRE,Adult,Alive,1,in lake,0
11346,7/21/97,RAMU,Adult,Alive,5,fringing habitat,0
11346,7/21/97,RAMU,Adult,Alive,18,in lake,0
11346,7/21/97,RAMU,SubAdult,Alive,26,in lake,0
11346,7/21/97,RAMU,Tadpole,Alive,2,in lake,0
11346,8/9/02,RAMU,SubAdult,Alive,12,outlet,0
11346,8/9/02,RAMU,Tadpole,Alive,68,in lake,0
11347,7/21/97,RAMU,Adult,Alive,17,in lake,0
11347,7/21/97,RAMU,Adult,Alive,9,outlet,0
11347,7/21/97,RAMU,SubAdult,Alive,35,in lake,0
11347,7/21/97,RAMU,SubAdult,Alive,9,outlet,0
11347,7/21/97,RAMU,Tadpole,Alive,88,in lake,0
11347,8/23/01,RAMU,Adult,Alive,2,in lake,0
11347,8/23/01,RAMU,SubAdult,Alive,6,in lake,0
11347,8/23/01,RAMU,Tadpole,Alive,990,in lake,0
11347,8/23/01,RAMU,Tadpole,Dead,30,in lake,0
11347,8/9/02,RAMU,SubAdult,Alive,52,in lake,0
11347,8/9/02,RAMU,Tadpole,Alive,325,in lake,0
11348,7/21/97,RAMU,Adult,Alive,14,in lake,0
11348,7/21/97,RAMU,SubAdult,Alive,26,in lake,0
11348,7/21/97,RAMU,Tadpole,Alive,1,in lake,0
11348,8/10/02,HYRE,Tadpole,Alive,50,in lake,0
11348,8/10/02,RAMU,Adult,Alive,1,in lake,0
11348,8/10/02,RAMU,SubAdult,Alive,21,in lake,0
11348,8/10/02,RAMU,Tadpole,Alive,450,in lake,0
11349,8/10/02,RAMU,Adult,Alive,1,in lake,0
11350,7/17/97,RAMU,SubAdult,Alive,2,fringing habitat,0
11350,8/10/02,RAMU,Adult,Alive,1,outlet,0
11351,7/18/97,RAMU,SubAdult,Alive,2,in lake,0
11352,7/18/97,RAMU,SubAdult,Alive,1,in lake,0
11353,8/9/02,RAMU,SubAdult,Alive,1,in lake,0
11354,8/23/01,HYRE,SubAdult,Alive,1,in lake,0
11359,8/2/97,HYRE,SubAdult,Alive,2,in lake,0
11359,8/2/97,HYRE,Tadpole,Alive,30,in lake,0
11359,8/2/97,RAMU,Adult,Alive,2,in lake,0
11359,8/2/97,RAMU,Tadpole,Alive,362,in lake,0
11359,8/10/02,HYRE,Tadpole,Alive,50,in lake,0
11359,8/10/02,RAMU,SubAdult,Alive,2,in lake,0
11360,8/2/97,HYRE,Tadpole,Alive,15,in lake,0
11360,8/2/97,RAMU,Adult,Alive,2,in lake,0
11360,8/2/97,RAMU,SubAdult,Alive,4,in lake,0
11360,8/2/97,RAMU,Tadpole,Alive,5,in lake,0
11360,8/23/01,RAMU,Adult,Alive,1,in lake,0
11360,8/23/01,RAMU,SubAdult,Alive,1,in lake,0
11360,8/23/01,RAMU,Tadpole,Alive,900,in lake,0
11360,8/10/02,RAMU,Adult,Alive,1,in lake,0
11360,8/10/02,RAMU,SubAdult,Alive,85,in lake,0
11360,8/10/02,RAMU,SubAdult,Dead,1,in lake,0
11360,8/10/02,RAMU,Tadpole,Alive,650,in lake,5
11362,7/17/97,RAMU,Tadpole,Alive,34,fringing habitat,0
11362,8/9/02,HYRE,Tadpole,Alive,600,in lake,0
11362,8/9/02,RAMU,Tadpole,Alive,215,in lake,0
11364,8/1/97,RAMU,Adult,Alive,5,fringing habitat,0
11364,8/1/97,RAMU,Adult,Alive,14,in lake,0
11364,8/1/97,RAMU,SubAdult,Alive,1,in lake,0
11364,8/1/97,RAMU,Tadpole,Alive,190,in lake,0
11387,7/27/97,HYRE,Tadpole,Alive,10,in lake,0
11387,8/9/02,HYRE,Tadpole,Alive,112,in lake,0
11388,7/27/97,HYRE,Tadpole,Alive,1,in lake,0
11389,7/27/97,HYRE,Adult,Alive,1,in lake,0
11390,7/31/97,RAMU,Tadpole,Alive,5,in lake,0
11391,7/31/97,HYRE,Tadpole,Alive,409,in lake,0
11392,8/1/97,RAMU,Adult,Alive,3,in lake,0
11392,8/1/97,RAMU,SubAdult,Alive,1,in lake,0
11392,8/1/97,RAMU,Tadpole,Alive,40,in lake,0
11392,8/10/02,RAMU,Adult,Alive,1,in lake,0
11392,8/10/02,RAMU,SubAdult,Alive,1,fringing habitat,0
11392,8/10/02,RAMU,SubAdult,Alive,3,in lake,0
11392,8/10/02,RAMU,Tadpole,Alive,370,in lake,0
11393,8/1/97,HYRE,Tadpole,Alive,4,in lake,0
11393,8/1/97,RAMU,Adult,Alive,1,fringing habitat,0
11393,8/1/97,RAMU,Adult,Alive,3,in lake,0
11394,8/1/97,RAMU,Adult,Alive,1,in lake,0
11395,8/1/97,RAMU,Adult,Alive,10,in lake,0
11395,8/1/97,RAMU,SubAdult,Alive,5,in lake,0
11395,8/1/97,RAMU,Tadpole,Alive,131,in lake,0
11395,8/10/02,RAMU,SubAdult,Alive,10,in lake,0
11395,8/10/02,RAMU,Tadpole,Alive,176,in lake,0
11395,8/10/02,THEL,Adult,Alive,1,in lake,0
11398,7/31/97,HYRE,Tadpole,Alive,4,in lake,0
11401,7/31/97,RAMU,Adult,Alive,2,in lake,0
11402,7/31/97,RAMU,Tadpole,Alive,263,in lake,0
11402,8/10/02,RAMU,SubAdult,Alive,2,in lake,0
11402,8/10/02,RAMU,Tadpole,Alive,169,in lake,0
11404,8/27/02,HYRE,SubAdult,Alive,1,in lake,0
11409,8/23/97,HYRE,Tadpole,Alive,42,in lake,0
11410,8/23/97,HYRE,SubAdult,Alive,80,in lake,0
11410,8/23/97,HYRE,Tadpole,Alive,250,in lake,0
11411,8/22/97,HYRE,Tadpole,Alive,10,fringing habitat,0
11413,8/22/97,HYRE,Tadpole,Alive,800,in lake,0
11414,8/22/97,RAMU,Tadpole,Alive,31,in lake,0
11415,8/22/97,HYRE,Tadpole,Alive,750,fringing habitat,0
11415,8/22/97,HYRE,Tadpole,Alive,30,in lake,0
11415,8/22/97,RAMU,SubAdult,Alive,5,in lake,0
11415,8/22/97,RAMU,Tadpole,Alive,276,in lake,0
11415,8/27/02,HYRE,SubAdult,Alive,3,in lake,0
11415,8/27/02,HYRE,Tadpole,Alive,11,in lake,0
11416,8/22/97,RAMU,Tadpole,Alive,20,in lake,0
11417,8/22/97,RAMU,Tadpole,Alive,8,in lake,0
11419,8/22/97,RAMU,Tadpole,Alive,19,in lake,0
11420,8/22/97,RAMU,Tadpole,Alive,132,in lake,0
11425,8/25/97,HYRE,SubAdult,Alive,1,in lake,0
11425,8/25/97,HYRE,Tadpole,Alive,115,in lake,0
11426,8/25/97,HYRE,Tadpole,Alive,420,in lake,0
11426,8/27/02,HYRE,SubAdult,Alive,1,in lake,0
11426,8/27/02,HYRE,Tadpole,Alive,28,in lake,0
11426,8/27/02,THEL,Adult,Alive,2,in lake,0
11434,8/6/97,HYRE,Tadpole,Alive,50,in lake,0
11434,8/12/02,HYRE,Tadpole,Alive,3,in lake,0
11435,8/4/97,HYRE,Tadpole,Alive,94,in lake,0
11435,8/4/97,RAMU,Adult,Alive,5,in lake,0
11435,8/4/97,RAMU,SubAdult,Alive,46,in lake,0
11435,8/4/97,RAMU,Tadpole,Alive,78,in lake,0
11435,8/12/02,RAMU,Adult,Alive,8,in lake,0
11435,8/12/02,RAMU,SubAdult,Alive,318,in lake,0
11435,8/12/02,RAMU,Tadpole,Alive,891,in lake,0
11435,8/12/02,RAMU,Tadpole,Dead,1,in lake,0
11436,8/4/97,RAMU,Adult,Alive,3,in lake,0
11436,8/4/97,RAMU,SubAdult,Alive,15,in lake,0
11436,8/4/97,RAMU,Tadpole,Alive,2,in lake,0
11436,8/12/02,HYRE,Tadpole,Alive,14,in lake,0
11436,8/12/02,RAMU,Adult,Alive,10,in lake,0
11436,8/12/02,RAMU,SubAdult,Alive,2,in lake,0
11437,8/4/97,RAMU,Adult,Alive,27,in lake,0
11437,8/4/97,RAMU,SubAdult,Alive,39,in lake,0
11437,8/4/97,RAMU,Tadpole,Alive,369,in lake,0
11437,8/11/02,RAMU,Adult,Alive,9,in lake,0
11437,8/11/02,RAMU,SubAdult,Alive,63,in lake,0
11437,8/11/02,RAMU,Tadpole,Alive,600,in lake,0
11438,8/3/97,HYRE,Adult,Alive,230,in lake,0
11438,8/3/97,RAMU,Adult,Alive,4,fringing habitat,0
11438,8/3/97,RAMU,Adult,Alive,23,in lake,0
11438,8/3/97,RAMU,SubAdult,Alive,1,in lake,0
11438,8/11/02,HYRE,Tadpole,Alive,311,in lake,0
11438,8/11/02,RAMU,Adult,Alive,24,in lake,0
11438,8/11/02,RAMU,Adult,Alive,28,inlet,0
11438,8/11/02,RAMU,Adult,Alive,11,outlet,0
11438,8/11/02,RAMU,SubAdult,Alive,41,in lake,0
11438,8/11/02,RAMU,SubAdult,Alive,18,inlet,0
11438,8/11/02,RAMU,SubAdult,Alive,6,outlet,0
11439,8/3/97,HYRE,Tadpole,Alive,10032,in lake,0
11439,8/3/97,RAMU,Adult,Alive,23,in lake,0
11439,8/3/97,RAMU,SubAdult,Alive,1,in lake,0
11439,8/11/02,HYRE,SubAdult,Alive,2,in lake,0
11439,8/11/02,HYRE,SubAdult,Alive,1,inlet,0
11439,8/11/02,HYRE,Tadpole,Alive,4864,in lake,0
11439,8/11/02,HYRE,Tadpole,Alive,11,inlet,0
11439,8/11/02,HYRE,Tadpole,Alive,62,outlet,0
11439,8/11/02,RAMU,Adult,Alive,71,in lake,0
11439,8/11/02,RAMU,Adult,Alive,9,inlet,0
11439,8/11/02,RAMU,Adult,Alive,17,outlet,0
11439,8/11/02,RAMU,SubAdult,Alive,24,in lake,0
11439,8/11/02,RAMU,SubAdult,Alive,8,inlet,0
11439,8/11/02,RAMU,SubAdult,Alive,7,outlet,0
11439,8/11/02,RAMU,Tadpole,Alive,20,in lake,0
11440,8/3/97,RAMU,Adult,Alive,127,in lake,0
11440,8/3/97,RAMU,SubAdult,Alive,9,in lake,0
11440,8/3/97,RAMU,Tadpole,Alive,17,in lake,0
11440,8/11/02,RAMU,Adult,Alive,161,in lake,0
11440,8/11/02,RAMU,Adult,Alive,1,outlet,0
11440,8/11/02,RAMU,SubAdult,Alive,147,in lake,0
11440,8/11/02,RAMU,SubAdult,Alive,1,outlet,0
11440,8/11/02,RAMU,SubAdult,Dead,2,in lake,0
11440,8/11/02,RAMU,Tadpole,Alive,1431,in lake,0
11440,8/11/02,RAMU,Tadpole,Alive,18,outlet,0
11443,8/4/97,RAMU,Adult,Alive,1,in lake,0
11443,8/4/97,RAMU,SubAdult,Alive,8,in lake,0
11443,8/4/97,RAMU,Tadpole,Alive,13,in lake,0
11443,8/12/02,RAMU,Adult,Alive,5,in lake,0
11443,8/12/02,RAMU,SubAdult,Alive,3,inlet,0
11443,8/12/02,RAMU,Tadpole,Alive,5,in lake,0
11444,8/4/97,RAMU,Adult,Alive,1,in lake,0
11444,8/4/97,RAMU,SubAdult,Alive,1,in lake,0
11444,8/4/97,RAMU,Tadpole,Alive,1615,in lake,0
11444,8/12/02,HYRE,Tadpole,Alive,80,in lake,0
11444,8/12/02,RAMU,Adult,Alive,1,in lake,0
11444,8/12/02,RAMU,Adult,Alive,1,outlet,0
11444,8/12/02,RAMU,SubAdult,Alive,4,in lake,0
11444,8/12/02,RAMU,Tadpole,Alive,443,in lake,0
11445,8/5/97,RAMU,Adult,Alive,18,in lake,0
11445,8/5/97,RAMU,Tadpole,Alive,4,in lake,0
11445,8/12/02,HYRE,Tadpole,Alive,50,in lake,0
11445,8/12/02,RAMU,Adult,Alive,6,in lake,0
11445,8/12/02,RAMU,Tadpole,Alive,480,in lake,0
11446,8/5/97,HYRE,Tadpole,Alive,225,in lake,0
11446,8/5/97,RAMU,Adult,Alive,2,in lake,0
11446,8/12/02,HYRE,Tadpole,Alive,130,in lake,0
11446,8/12/02,RAMU,Adult,Alive,1,in lake,0
11447,8/5/97,HYRE,Tadpole,Alive,25,in lake,0
11448,8/12/02,RAMU,Adult,Alive,7,in lake,0
11448,8/12/02,RAMU,Tadpole,Alive,106,in lake,0
11450,8/5/97,HYRE,Tadpole,Alive,472,in lake,0
11450,8/12/02,HYRE,SubAdult,Alive,4,in lake,0
11450,8/12/02,HYRE,Tadpole,Alive,242,in lake,0
11458,8/8/02,HYRE,Tadpole,Alive,188,in lake,0
11461,7/17/97,HYRE,Adult,Alive,7,in lake,0
11461,8/8/02,HYRE,SubAdult,Alive,1,fringing habitat,0
11461,8/8/02,HYRE,Tadpole,Alive,105,fringing habitat,0
11461,8/8/02,HYRE,Tadpole,Alive,2505,in lake,0
11463,7/17/97,RAMU,Adult,Alive,13,in lake,0
11463,8/8/02,RAMU,SubAdult,Alive,5,in lake,0
11464,7/17/97,RAMU,Adult,Alive,2,in lake,0
11464,8/7/02,HYRE,Tadpole,Alive,322,in lake,0
11464,8/7/02,RAMU,Adult,Alive,3,in lake,0
11465,7/17/97,RAMU,Adult,Alive,4,in lake,0
11465,8/7/02,HYRE,Tadpole,Alive,370,in lake,0
11465,8/7/02,RAMU,SubAdult,Alive,11,in lake,0
11465,8/7/02,RAMU,Tadpole,Alive,2,in lake,0
11468,7/18/97,HYRE,Tadpole,Alive,20,in lake,0
11468,7/18/97,RAMU,Adult,Alive,1,fringing habitat,0
11468,7/18/97,RAMU,Adult,Alive,1,in lake,0
11468,7/18/97,RAMU,Tadpole,Alive,142,in lake,0
11468,8/7/02,HYRE,Tadpole,Alive,75,in lake,0
11468,8/7/02,RAMU,SubAdult,Alive,5,in lake,0
11468,8/7/02,RAMU,SubAdult,Alive,2,outlet,0
11468,8/7/02,RAMU,Tadpole,Alive,16,in lake,0
11468,8/7/02,THEL,Adult,Alive,3,in lake,0
11469,7/17/97,HYRE,Tadpole,Alive,113,in lake,0
11469,7/17/97,RAMU,Adult,Alive,398,in lake,0
11469,7/17/97,RAMU,SubAdult,Alive,188,in lake,0
11469,7/17/97,RAMU,Tadpole,Alive,670,in lake,0
11469,8/7/02,RAMU,Adult,Alive,50,in lake,0
11469,8/7/02,RAMU,SubAdult,Alive,150,in lake,0
11469,8/7/02,RAMU,Tadpole,Alive,500,in lake,0
11470,7/17/97,HYRE,Tadpole,Alive,1000,fringing habitat,0
11470,7/17/97,HYRE,Tadpole,Alive,230,in lake,0
11470,7/17/97,RAMU,Adult,Alive,5,fringing habitat,0
11470,7/17/97,RAMU,Adult,Alive,347,in lake,0
11470,7/17/97,RAMU,SubAdult,Alive,136,in lake,0
11470,7/17/97,RAMU,Tadpole,Alive,1335,in lake,0
11470,8/7/02,HYRE,SubAdult,Alive,2,in lake,0
11470,8/7/02,HYRE,Tadpole,Alive,63,in lake,0
11470,8/7/02,RAMU,Adult,Alive,39,in lake,0
11470,8/7/02,RAMU,SubAdult,Alive,238,in lake,0
11470,8/7/02,RAMU,Tadpole,Alive,141,in lake,0
11471,7/17/97,HYRE,Tadpole,Alive,11,in lake,0
11471,7/17/97,RAMU,Adult,Alive,22,in lake,0
11471,7/17/97,RAMU,SubAdult,Alive,5,in lake,0
11471,7/17/97,RAMU,Tadpole,Alive,287,in lake,0
11471,8/7/02,HYRE,Tadpole,Alive,4,in lake,0
11471,8/7/02,RAMU,Adult,Alive,4,in lake,0
11471,8/7/02,RAMU,SubAdult,Alive,26,in lake,0
11471,8/7/02,RAMU,Tadpole,Alive,99,in lake,0
11472,7/17/97,HYRE,Tadpole,Alive,61,in lake,0
11472,7/17/97,RAMU,Adult,Alive,16,in lake,0
11472,7/17/97,RAMU,SubAdult,Alive,2,in lake,0
11472,7/17/97,RAMU,Tadpole,Alive,136,in lake,0
11472,8/7/02,RAMU,Adult,Alive,2,in lake,0
11472,8/7/02,RAMU,SubAdult,Alive,30,in lake,0
